,Date,Hour,Time Block,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
153,02-12-2022,15,14:15 - 14:30,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7,4092.7
154,02-12-2022,15,14:30 - 14:45,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56,4119.56
155,02-12-2022,15,14:45 - 15:00,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46,4402.46
156,02-12-2022,16,15:00 - 15:15,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64,4555.64
157,02-12-2022,16,15:15 - 15:30,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24,4751.24
158,02-12-2022,16,15:30 - 15:45,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02,5260.02
159,02-12-2022,16,15:45 - 16:00,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16,5260.16
160,02-12-2022,17,16:00 - 16:15,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74,5499.74
161,02-12-2022,17,16:15 - 16:30,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71,4999.71
162,02-12-2022,17,16:30 - 16:45,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65,4999.65
163,02-12-2022,17,16:45 - 17:00,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47,4999.47
164,02-12-2022,18,17:00 - 17:15,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03,6264.03
165,02-12-2022,18,17:15 - 17:30,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69,6355.69
166,02-12-2022,18,17:30 - 17:45,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32,6000.32
167,02-12-2022,18,17:45 - 18:00,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49,6252.49
168,02-12-2022,19,18:00 - 18:15,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94,7509.94
169,02-12-2022,19,18:15 - 18:30,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36,7955.36
170,02-12-2022,19,18:30 - 18:45,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01,10000.01
171,02-12-2022,19,18:45 - 19:00,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14,9000.14
172,02-12-2022,20,19:00 - 19:15,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29,8500.29
173,02-12-2022,20,19:15 - 19:30,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78,7610.78
174,02-12-2022,20,19:30 - 19:45,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27,6346.27
175,02-12-2022,20,19:45 - 20:00,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34,5973.34
176,02-12-2022,21,20:00 - 20:15,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86,4999.86
177,02-12-2022,21,20:15 - 20:30,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66,4999.66
178,02-12-2022,21,20:30 - 20:45,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03,4999.03
179,02-12-2022,21,20:45 - 21:00,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5,4495.5
180,02-12-2022,22,21:00 - 21:15,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66,4500.66
181,02-12-2022,22,21:15 - 21:30,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69,4495.69
182,02-12-2022,22,21:30 - 21:45,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91,4092.91
183,02-12-2022,22,21:45 - 22:00,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24,4014.24
184,02-12-2022,23,22:00 - 22:15,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16,4010.16
185,02-12-2022,23,22:15 - 22:30,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49,4010.49
186,02-12-2022,23,22:30 - 22:45,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23,3990.23
187,02-12-2022,23,22:45 - 23:00,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47,3777.47
188,02-12-2022,24,23:00 - 23:15,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9,3403.9
189,02-12-2022,24,23:15 - 23:30,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34,3403.34
190,02-12-2022,24,23:30 - 23:45,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66,3340.66
191,02-12-2022,24,23:45 - 24:00,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51,3299.51
192,03-12-2022,1,00:00 - 00:15,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76,3403.76
193,03-12-2022,1,00:15 - 00:30,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05,3330.05
194,03-12-2022,1,00:30 - 00:45,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13,3200.13
195,03-12-2022,1,00:45 - 01:00,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97,3045.97
196,03-12-2022,2,01:00 - 01:15,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07,3045.07
197,03-12-2022,2,01:15 - 01:30,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41,3001.41
198,03-12-2022,2,01:30 - 01:45,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72,2980.72
199,03-12-2022,2,01:45 - 02:00,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72,2937.72
200,03-12-2022,3,02:00 - 02:15,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74,2940.74
201,03-12-2022,3,02:15 - 02:30,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63,2937.63
202,03-12-2022,3,02:30 - 02:45,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39,2928.39
203,03-12-2022,3,02:45 - 03:00,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07,2928.07
204,03-12-2022,4,03:00 - 03:15,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71,2867.71
205,03-12-2022,4,03:15 - 03:30,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75,2852.75
206,03-12-2022,4,03:30 - 03:45,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73
207,03-12-2022,4,03:45 - 04:00,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7,2807.7
208,03-12-2022,5,04:00 - 04:15,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93,2807.93
209,03-12-2022,5,04:15 - 04:30,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11,2937.11
210,03-12-2022,5,04:30 - 04:45,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92,3010.92
211,03-12-2022,5,04:45 - 05:00,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89,3045.89
212,03-12-2022,6,05:00 - 05:15,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84,3403.84
213,03-12-2022,6,05:15 - 05:30,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44,3990.44
214,03-12-2022,6,05:30 - 05:45,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19,4076.19
215,03-12-2022,6,05:45 - 06:00,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5,4890.5
216,03-12-2022,7,06:00 - 06:15,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24
217,03-12-2022,7,06:15 - 06:30,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31,6344.31
218,03-12-2022,7,06:30 - 06:45,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51
219,03-12-2022,7,06:45 - 07:00,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86,6500.86
220,03-12-2022,8,07:00 - 07:15,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26,7500.26
221,03-12-2022,8,07:15 - 07:30,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82,7500.82
222,03-12-2022,8,07:30 - 07:45,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99,7649.99
223,03-12-2022,8,07:45 - 08:00,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51,8866.51
224,03-12-2022,9,08:00 - 08:15,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65,8000.65
225,03-12-2022,9,08:15 - 08:30,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92,8000.92
226,03-12-2022,9,08:30 - 08:45,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18,7200.18
227,03-12-2022,9,08:45 - 09:00,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9,7000.9
228,03-12-2022,10,09:00 - 09:15,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35,6000.35
229,03-12-2022,10,09:15 - 09:30,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63,6000.63
230,03-12-2022,10,09:30 - 09:45,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85,6000.85
231,03-12-2022,10,09:45 - 10:00,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68,5999.68
232,03-12-2022,11,10:00 - 10:15,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0
233,03-12-2022,11,10:15 - 10:30,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54,5888.54
234,03-12-2022,11,10:30 - 10:45,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46,5909.46
235,03-12-2022,11,10:45 - 11:00,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07,5888.07
236,03-12-2022,12,11:00 - 11:15,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77,5410.77
237,03-12-2022,12,11:15 - 11:30,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84,4999.84
238,03-12-2022,12,11:30 - 11:45,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27,5270.27
239,03-12-2022,12,11:45 - 12:00,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65,5188.65
240,03-12-2022,13,12:00 - 12:15,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81,4387.81
241,03-12-2022,13,12:15 - 12:30,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06,4222.06
242,03-12-2022,13,12:30 - 12:45,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04,4203.04
243,03-12-2022,13,12:45 - 13:00,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83,4119.83
244,03-12-2022,14,13:00 - 13:15,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41,4014.41
245,03-12-2022,14,13:15 - 13:30,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29,3998.29
246,03-12-2022,14,13:30 - 13:45,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89,4014.89
247,03-12-2022,14,13:45 - 14:00,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91,4020.91
248,03-12-2022,15,14:00 - 14:15,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19,4092.19
249,03-12-2022,15,14:15 - 14:30,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0,4119.0
250,03-12-2022,15,14:30 - 14:45,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31,4350.31
251,03-12-2022,15,14:45 - 15:00,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4,4999.4
252,03-12-2022,16,15:00 - 15:15,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58,4775.58
253,03-12-2022,16,15:15 - 15:30,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88,4310.88
254,03-12-2022,16,15:30 - 15:45,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07,4900.07
255,03-12-2022,16,15:45 - 16:00,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14,4999.14
256,03-12-2022,17,16:00 - 16:15,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04,5000.04
257,03-12-2022,17,16:15 - 16:30,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2,6000.2
258,03-12-2022,17,16:30 - 16:45,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86,6000.86
259,03-12-2022,17,16:45 - 17:00,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23,7000.23
260,03-12-2022,18,17:00 - 17:15,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58,7500.58
261,03-12-2022,18,17:15 - 17:30,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66,7500.66
262,03-12-2022,18,17:30 - 17:45,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41,9000.41
263,03-12-2022,18,17:45 - 18:00,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78,10000.78
264,03-12-2022,19,18:00 - 18:15,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67,10000.67
265,03-12-2022,19,18:15 - 18:30,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76,10000.76
266,03-12-2022,19,18:30 - 18:45,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58,11000.58
267,03-12-2022,19,18:45 - 19:00,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8,10000.8
268,03-12-2022,20,19:00 - 19:15,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58,10000.58
269,03-12-2022,20,19:15 - 19:30,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34,9000.34
270,03-12-2022,20,19:30 - 19:45,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19,8000.19
271,03-12-2022,20,19:45 - 20:00,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4,7393.4
272,03-12-2022,21,20:00 - 20:15,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85,5412.85
273,03-12-2022,21,20:15 - 20:30,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39,5899.39
274,03-12-2022,21,20:30 - 20:45,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17,5656.17
275,03-12-2022,21,20:45 - 21:00,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28,5412.28
276,03-12-2022,22,21:00 - 21:15,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61,5000.61
277,03-12-2022,22,21:15 - 21:30,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0,4999.0
278,03-12-2022,22,21:30 - 21:45,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64,4300.64
279,03-12-2022,22,21:45 - 22:00,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22,4092.22
280,03-12-2022,23,22:00 - 22:15,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26,4092.26
281,03-12-2022,23,22:15 - 22:30,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78,4014.78
282,03-12-2022,23,22:30 - 22:45,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32,3881.32
283,03-12-2022,23,22:45 - 23:00,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87,3541.87
284,03-12-2022,24,23:00 - 23:15,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5,3500.5
285,03-12-2022,24,23:15 - 23:30,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0,3404.0
286,03-12-2022,24,23:30 - 23:45,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05,3403.05
287,03-12-2022,24,23:45 - 24:00,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79,3299.79
288,04-12-2022,1,00:00 - 00:15,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25,3001.25
289,04-12-2022,1,00:15 - 00:30,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87,2937.87
290,04-12-2022,1,00:30 - 00:45,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29,2937.29
291,04-12-2022,1,00:45 - 01:00,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07,2900.07
292,04-12-2022,2,01:00 - 01:15,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44,2852.44
293,04-12-2022,2,01:15 - 01:30,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83,2807.83
294,04-12-2022,2,01:30 - 01:45,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73,2807.73
295,04-12-2022,2,01:45 - 02:00,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47,2807.47
296,04-12-2022,3,02:00 - 02:15,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57,2807.57
297,04-12-2022,3,02:15 - 02:30,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64,2807.64
298,04-12-2022,3,02:30 - 02:45,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49,2807.49
299,04-12-2022,3,02:45 - 03:00,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3,2807.3
300,04-12-2022,4,03:00 - 03:15,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58,2709.58
301,04-12-2022,4,03:15 - 03:30,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74,2709.74
302,04-12-2022,4,03:30 - 03:45,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5,2719.5
303,04-12-2022,4,03:45 - 04:00,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69,2800.69
304,04-12-2022,5,04:00 - 04:15,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21,2807.21
305,04-12-2022,5,04:15 - 04:30,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8,2807.8
